duplication_type	gene	age	age_occurrences	had_conflicting_occurrence_calls	Ppe_syntenic	Mdo_syntenic	Gtr_syntenic	minimum_valid_pair_Ks
TRD	Pbre1_15G233400	old	1	False	0	0	0	0.14354
TRD	Pbre1_16G414200	old	1	False	0	0	0	0.424327
TRD	Pbre1_09G197000	old	1	False	0	0	0	0.14383
PD	Pbre1_05G350000	old	1	False	1	1	1	0.283152
TRD	Pbre1_08G324200	old	1	False	0	1	0	0.127159
TRD	Pbre1_16G254000	old	1	False	0	1	0	0.293412
PD	Pbre1_01G201200	old	1	False	0	1	0	0.172023
TRD	Pbre1_02G467000	old	1	False	0	0	0	0.156126
TD	Pbre1_14G322200	old	1	False	0	0	1	0.149953
TRD	Pbre1_07G247200	old	1	False	0	0	1	0.169968
PD	Pbre1_10G080600	old	1	False	0	0	0	0.163838
PD	Pbre1_02G449600	old	1	False	0	1	0	0.432571
TRD	Pbre1_14G122400	old	1	False	0	0	0	0.219081
TD	Pbre1_08G389800	old	1	False	1	1	1	0.172953
TRD	Pbre1_15G324000	old	1	False	0	1	0	0.328291
TD	Pbre1_01G230800	old	1	False	0	1	1	0.43642
TRD	Pbre1_15G577000	old	1	False	0	0	0	0.221973
TRD	Pbre1_13G003000	old	1	False	0	1	0	0.159173
PD	Pbre1_10G263800	old	1	False	0	0	0	0.14881
TD	Pbre1_05G361200	old	1	False	1	1	1	0.294155
TD	Pbre1_05G232800	old	1	False	0	0	0	0.330728
PD	Pbre1_03G450400	old	1	False	1	1	1	0.424715
TRD	Pbre1_17G492600	old	1	False	0	1	1	0.201993
PD	Pbre1_04G293800	old	1	False	0	1	1	0.199947
TRD	Pbre1_07G046600	old	1	False	0	0	0	0.166168
TD	Pbre1_08G145400	old	1	False	1	1	1	0.317765
TRD	Pbre1_03G478400	old	1	False	0	0	0	0.3732
TD	Pbre1_05G383200	old	1	False	0	1	0	0.304477
TD	Pbre1_02G447000	old	1	False	1	1	1	0.12934
PD	Pbre1_13G489600	old	1	False	0	1	1	0.171425
TRD	Pbre1_12G363800	old	1	False	0	0	0	0.128815
TRD	Pbre1_08G171800	old	1	False	0	0	0	0.372038
TRD	Pbre1_17G195800	old	1	False	0	0	0	0.367668
PD	Pbre1_09G116600	old	1	False	0	1	0	0.145191
TD	Pbre1_16G015400	old	2	False	0	0	0	0.310478
TD	Pbre1_05G146600	old	1	False	0	1	0	0.349091
TRD	Pbre1_03G026000	old	1	False	0	0	0	0.134055
TRD	Pbre1_17G137800	old	1	False	0	0	0	0.407311
TD	Pbre1_11G453000	old	2	False	0	0	0	0.155804
TRD	Pbre1_01G093400	old	1	False	0	0	0	0.452869
TRD	Pbre1_09G489800	old	1	False	0	0	0	0.268502
PD	Pbre1_11G252000	old	1	False	1	1	1	0.142669
PD	Pbre1_17G094800	old	1	False	0	1	0	0.124026
TRD	Pbre1_03G319800	old	2	False	0	1	0	0.436641
TD	Pbre1_08G145000	old	1	False	0	0	0	0.161606
TRD	Pbre1_11G272400	old	1	False	0	0	0	0.326471
TD	Pbre1_15G036200	old	1	False	1	1	1	0.147436
TRD	Pbre1_12G141400	old	1	False	0	1	0	0.325049
TD	Pbre1_11G435400	old	1	False	1	1	1	0.404558
TRD	Pbre1_05G047600	old	1	False	0	1	1	0.224053
TD	Pbre1_04G004600	old	1	False	1	1	1	0.14219
PD	Pbre1_05G329800	old	1	False	1	1	0	0.423647
TD	Pbre1_12G389800	old	1	False	1	1	1	0.309221
TD	Pbre1_10G417000	old	1	False	1	1	1	0.294631
TD	Pbre1_03G347000	old	2	False	0	0	0	0.191872
PD	Pbre1_08G035600	old	1	False	1	1	1	0.115153
TRD	Pbre1_10G176800	old	1	False	0	0	0	0.27119
TRD	Pbre1_14G248400	old	1	False	0	0	0	0.158202
TRD	Pbre1_05G326400	old	1	False	0	0	0	0.403579
PD	Pbre1_02G252000	old	1	False	1	1	0	0.139665
TRD	Pbre1_09G437400	old	1	False	0	0	0	0.163668
TRD	Pbre1_03G300000	old	1	False	0	1	1	0.218332
TRD	Pbre1_09G382200	old	1	False	0	1	0	0.425333
PD	Pbre1_06G170000	old	1	False	1	1	0	0.207584
TD	Pbre1_09G162800	old	1	False	1	1	1	0.218297
TRD	Pbre1_14G217200	old	1	False	0	0	0	0.314785
TD	Pbre1_07G496000	old	1	False	1	1	1	0.212488
TRD	Pbre1_11G179200	old	1	False	0	0	0	0.232625
PD	Pbre1_03G080200	old	1	False	0	0	1	0.145165
TRD	Pbre1_05G260800	old	1	False	0	0	0	0.25801
TRD	Pbre1_11G248000	old	1	False	0	0	0	0.222641
TRD	Pbre1_11G430200	old	1	False	0	0	0	0.172473
PD	Pbre1_17G185400	old	1	False	1	1	1	0.419297
TRD	Pbre1_14G308000	old	1	False	0	1	0	0.156565
TRD	Pbre1_11G136200	old	1	False	0	0	0	0.113015
PD	Pbre1_09G228200	old	1	False	0	1	0	0.139793
TD	Pbre1_11G017600	old	1	False	1	1	0	0.212897
TRD	Pbre1_11G459000	old	1	False	0	0	0	0.412067
TRD	Pbre1_02G490800	old	1	False	0	0	1	0.22415
TD	Pbre1_10G304600	old	1	False	0	1	0	0.356099
PD	Pbre1_12G250400	old	1	False	0	0	0	0.366144
PD	Pbre1_08G295200	old	1	False	0	0	0	0.395434
TD	Pbre1_15G352600	old	1	False	1	1	0	0.196427
TRD	Pbre1_15G323800	old	1	False	0	0	0	0.165096
TRD	Pbre1_17G478800	old	1	False	0	0	0	0.319565
TRD	Pbre1_07G257800	old	1	False	0	1	0	0.130515
TD	Pbre1_01G401600	old	1	False	1	1	1	0.307552
TRD	Pbre1_17G464800	old	1	False	0	0	0	0.195015
PD	Pbre1_09G431600	old	1	False	0	1	1	0.125983
TD	Pbre1_17G405400	old	2	False	0	0	0	0.17618
TRD	Pbre1_16G434800	old	1	False	0	1	0	0.178337
TD	Pbre1_02G385600	old	1	False	1	1	1	0.359018
TRD	Pbre1_12G115400	old	1	False	0	0	0	0.214531
TD	Pbre1_05G420200	old	1	False	1	1	0	0.148128
TRD	Pbre1_16G348000	old	1	False	0	1	0	0.121329
TD	Pbre1_06G380600	old	1	False	0	0	1	0.138708
TRD	Pbre1_02G061800	old	1	False	0	1	0	0.240305
TRD	Pbre1_17G250600	old	1	False	0	0	0	0.213211
TD	Pbre1_03G104400	old	1	False	0	1	1	0.16525
TD	Pbre1_13G159200	old	1	False	1	1	1	0.168231
PD	Pbre1_10G435600	old	1	False	0	0	0	0.289545
TD	Pbre1_06G102600	old	1	False	0	0	0	0.14825
PD	Pbre1_09G211400	old	1	False	0	0	0	0.152795
TD	Pbre1_12G157200	old	1	False	1	0	0	0.352426
PD	Pbre1_02G172800	old	1	False	1	1	1	0.143701
TRD	Pbre1_07G155800	old	1	False	0	1	1	0.169211
TRD	Pbre1_12G273400	old	1	False	0	0	0	0.136305
PD	Pbre1_02G339600	old	1	False	0	0	0	0.164239
TD	Pbre1_16G334000	old	1	False	1	1	1	0.255997
TD	Pbre1_09G032400	old	1	False	1	1	1	0.259532
PD	Pbre1_01G197400	old	1	False	0	1	0	0.198617
TRD	Pbre1_17G493600	old	1	False	0	1	0	0.412231
PD	Pbre1_17G453800	old	1	False	0	1	0	0.205961
TRD	Pbre1_14G092400	old	1	False	0	0	0	0.441979
TD	Pbre1_09G337400	old	1	False	1	1	1	0.470636
TD	Pbre1_10G567600	old	2	False	0	1	0	0.268737
TRD	Pbre1_15G687000	old	1	False	0	0	0	0.469807
TRD	Pbre1_09G073800	old	1	False	0	0	0	0.127964
PD	Pbre1_11G398800	old	1	False	1	1	1	0.167082
PD	Pbre1_17G468600	old	1	False	1	1	1	0.223799
TD	Pbre1_15G468000	old	1	False	0	1	0	0.341154
TRD	Pbre1_05G465400	old	1	False	0	1	0	0.160942
TRD	Pbre1_03G009800	old	1	False	0	0	0	0.354974
TD	Pbre1_02G044200	old	1	False	1	1	1	0.206467
TRD	Pbre1_16G440400	old	1	False	0	0	0	0.245181
TRD	Pbre1_03G340600	old	1	False	0	0	0	0.229948
TRD	Pbre1_03G148800	old	2	False	0	0	0	0.223781
TRD	Pbre1_10G220000	old	1	False	0	0	0	0.292756
TD	Pbre1_01G336400	old	1	False	1	1	1	0.13411
TD	Pbre1_07G161600	old	1	False	1	1	1	0.124729
TRD	Pbre1_15G378800	old	2	False	0	0	0	0.130132
PD	Pbre1_07G389800	old	1	False	1	1	1	0.145188
TD	Pbre1_09G155000	old	1	False	0	1	0	0.168955
TRD	Pbre1_09G303400	old	2	False	0	1	0	0.198364
TD	Pbre1_08G396000	old	1	False	1	1	1	0.150225
TRD	Pbre1_15G708000	old	1	False	0	0	0	0.419458
TRD	Pbre1_09G383400	old	1	False	0	0	0	0.14281
PD	Pbre1_04G054000	old	1	False	0	1	0	0.170642
TD	Pbre1_15G267400	old	1	False	1	1	0	0.141273
TRD	Pbre1_11G430000	old	1	False	0	1	0	0.21551
TRD	Pbre1_17G426400	old	1	False	0	0	0	0.388356
PD	Pbre1_05G263800	old	1	False	1	1	1	0.364063
TD	Pbre1_05G446400	old	1	False	0	1	0	0.315035
TRD	Pbre1_02G420600	old	1	False	0	1	0	0.153389
TRD	Pbre1_10G459400	old	1	False	0	0	0	0.423853
TRD	Pbre1_06G056200	old	1	False	0	0	0	0.194521
TRD	Pbre1_09G478200	old	1	False	0	0	0	0.210497
PD	Pbre1_07G312800	old	1	False	1	1	0	0.255799
PD	Pbre1_09G440600	old	1	False	1	1	0	0.135777
TRD	Pbre1_07G148000	old	1	False	0	0	0	0.239551
TRD	Pbre1_15G772200	old	1	False	0	0	1	0.227082
TRD	Pbre1_10G059400	old	1	False	0	0	0	0.115764
PD	Pbre1_11G454200	old	1	False	0	1	0	0.448372
TRD	Pbre1_17G265400	old	1	False	0	0	0	0.248019
TRD	Pbre1_15G556400	old	1	False	0	0	0	0.388011
TRD	Pbre1_12G110800	old	1	False	0	0	0	0.458439
TRD	Pbre1_03G095400	old	1	False	0	0	0	0.185238
TRD	Pbre1_09G142400	old	2	False	0	1	0	0.182658
TD	Pbre1_17G094400	old	1	False	0	0	0	0.252281
PD	Pbre1_12G083000	old	1	False	0	1	0	0.265814
PD	Pbre1_08G378200	old	2	False	0	0	0	0.416509
PD	Pbre1_09G424800	old	1	False	1	0	1	0.189914
TRD	Pbre1_13G454000	old	1	False	0	0	0	0.19351
TD	Pbre1_03G198800	old	1	False	0	0	0	0.390163
TD	Pbre1_11G146200	old	1	False	0	1	0	0.361448
TD	Pbre1_06G307400	old	1	False	1	1	1	0.196009
TD	Pbre1_06G177600	old	1	False	1	0	0	0.403293
TD	Pbre1_07G331400	old	1	False	1	1	1	0.229168
TRD	Pbre1_07G132600	old	1	False	0	0	0	0.342159
TRD	Pbre1_02G298400	old	1	False	0	1	0	0.268953
TRD	Pbre1_07G409000	old	1	False	0	0	0	0.265468
TRD	Pbre1_15G635400	old	1	False	0	0	0	0.279719
TRD	Pbre1_17G323000	old	1	False	0	1	0	0.124533
TD	Pbre1_17G161800	old	1	False	0	1	1	0.186912
TRD	Pbre1_13G339200	old	1	False	0	0	0	0.28036
TD	Pbre1_03G403800	old	1	False	1	1	1	0.12961
TRD	Pbre1_14G099200	old	1	False	0	1	0	0.205808
PD	Pbre1_03G238600	old	1	False	1	1	1	0.22535
PD	Pbre1_17G099600	old	1	False	1	1	1	0.127734
TRD	Pbre1_08G133000	old	1	False	0	0	0	0.259575
TRD	Pbre1_13G347200	old	1	False	0	1	0	0.184671
PD	Pbre1_07G420000	old	1	False	0	0	0	0.193403
TD	Pbre1_16G037600	old	1	False	0	1	0	0.236964
TD	Pbre1_10G127400	old	1	False	1	1	1	0.379512
TD	Pbre1_15G185400	old	1	False	1	1	1	0.371947
TRD	Pbre1_15G320600	old	2	False	0	0	1	0.179971
PD	Pbre1_07G459800	old	1	False	1	1	1	0.340897
TRD	Pbre1_04G087400	old	1	False	0	1	1	0.353341
TRD	Pbre1_16G124600	old	1	False	0	1	0	0.12687
TD	Pbre1_13G101600	old	1	False	0	1	0	0.388726
TRD	Pbre1_10G200600	old	1	False	0	0	0	0.283906
TRD	Pbre1_12G284400	old	2	False	0	0	0	0.2697
PD	Pbre1_03G191200	old	1	False	1	1	1	0.171282
TRD	Pbre1_12G270400	old	1	False	0	0	0	0.44401
TRD	Pbre1_12G139200	old	1	False	0	1	0	0.121291
TRD	Pbre1_04G392000	old	1	False	0	1	0	0.165783
TRD	Pbre1_10G108200	old	1	False	0	0	0	0.121696
TD	Pbre1_17G204000	old	1	False	1	0	1	0.130967
TD	Pbre1_15G778000	old	1	False	1	1	1	0.25554
TD	Pbre1_11G439000	old	1	False	0	1	0	0.341782
TRD	Pbre1_10G448000	old	1	False	0	1	0	0.247911
TRD	Pbre1_11G389600	old	1	False	0	0	0	0.457378
TD	Pbre1_08G314000	old	1	False	0	1	0	0.133005
PD	Pbre1_03G027800	old	1	False	0	1	0	0.447586
TRD	Pbre1_12G088200	old	1	False	0	1	0	0.155726
TRD	Pbre1_08G222200	old	1	False	0	0	0	0.200663
PD	Pbre1_02G487000	old	1	False	0	0	0	0.197151
TD	Pbre1_10G485600	old	1	False	0	0	0	0.146422
TRD	Pbre1_07G019200	old	1	False	0	1	1	0.397288
TRD	Pbre1_11G142000	old	1	False	0	0	0	0.44326
PD	Pbre1_13G479200	old	2	False	1	1	1	0.245457
TRD	Pbre1_02G012600	old	1	False	0	0	0	0.129906
TRD	Pbre1_04G198800	old	1	False	0	0	1	0.118575
TRD	Pbre1_04G095200	old	1	False	0	0	0	0.160734
TRD	Pbre1_14G140600	old	1	False	0	1	0	0.384179
TRD	Pbre1_17G413200	old	1	False	0	0	0	0.201354
PD	Pbre1_10G107800	old	1	False	0	1	0	0.117664
TD	Pbre1_05G257000	old	1	False	0	1	0	0.256712
TD	Pbre1_14G094000	old	1	False	1	1	1	0.367448
TD	Pbre1_15G719400	old	1	False	0	0	0	0.16541
TD	Pbre1_05G470400	old	1	False	1	1	1	0.24963
TRD	Pbre1_13G379200	old	1	False	0	0	0	0.174074
TRD	Pbre1_13G360000	old	1	False	0	1	0	0.14803
TD	Pbre1_04G131000	old	1	False	0	0	0	0.34314
TRD	Pbre1_14G210400	old	1	False	0	0	0	0.223572
TD	Pbre1_10G050000	old	1	False	1	1	1	0.405081
TRD	Pbre1_12G377200	old	1	False	0	0	0	0.385692
TRD	Pbre1_09G179800	old	1	False	0	0	0	0.349523
PD	Pbre1_10G188800	old	1	False	1	1	1	0.120413
TD	Pbre1_11G152200	old	1	False	0	1	0	0.130543
PD	Pbre1_05G504800	old	1	False	1	1	1	0.165255
TRD	Pbre1_01G185000	old	1	False	0	0	0	0.164273
TD	Pbre1_07G476000	old	1	False	0	1	0	0.458164
PD	Pbre1_05G203000	old	1	False	0	1	0	0.306401
TRD	Pbre1_02G467800	old	1	False	0	1	0	0.217676
TRD	Pbre1_10G358200	old	1	False	0	0	0	0.389177
TD	Pbre1_10G032600	old	1	False	1	0	0	0.125559
TRD	Pbre1_03G427800	old	1	False	0	0	0	0.422332
TRD	Pbre1_04G249200	old	1	False	0	1	0	0.320163
TD	Pbre1_02G249000	old	1	False	0	0	0	0.290061
TRD	Pbre1_01G034200	old	1	False	0	0	0	0.23269
TD	Pbre1_02G424600	old	1	False	1	1	1	0.375844
TD	Pbre1_07G392800	old	1	False	1	0	1	0.221809
TRD	Pbre1_07G246000	old	1	False	0	0	0	0.303922
TRD	Pbre1_15G607000	old	1	False	0	0	0	0.433256
TD	Pbre1_11G452800	old	1	False	0	0	0	0.155804
PD	Pbre1_08G113800	old	1	False	1	1	0	0.197303
TD	Pbre1_15G229600	old	1	False	0	0	0	0.271928
PD	Pbre1_01G145400	old	1	False	1	1	0	0.235544
TRD	Pbre1_07G229200	old	1	False	0	0	0	0.431739
TRD	Pbre1_04G132600	old	1	False	0	0	0	0.143189
TD	Pbre1_14G169200	old	1	False	1	1	1	0.159192
PD	Pbre1_04G226800	old	1	False	1	1	1	0.173517
TRD	Pbre1_01G022200	old	1	False	0	0	0	0.424463
PD	Pbre1_10G512600	old	1	False	1	1	1	0.143598
PD	Pbre1_02G092000	old	1	False	0	1	0	0.130225
TD	Pbre1_02G178800	old	1	False	1	1	1	0.385006
TD	Pbre1_11G027800	old	2	False	0	0	0	0.208649
TRD	Pbre1_06G141800	old	1	False	0	0	0	0.217362
TRD	Pbre1_07G440200	old	1	False	0	1	0	0.226329
PD	Pbre1_11G500800	old	1	False	1	0	0	0.113163
TD	Pbre1_04G029200	old	1	False	1	1	1	0.16061
TRD	Pbre1_15G250200	old	1	False	0	1	0	0.417725
PD	Pbre1_16G062200	old	1	False	1	1	1	0.267829
PD	Pbre1_05G274000	old	2	False	0	0	0	0.181625
TD	Pbre1_11G090000	old	1	False	0	0	0	0.151641
TRD	Pbre1_15G372600	old	1	False	0	0	0	0.343607
TRD	Pbre1_07G131400	old	1	False	0	0	1	0.166288
TD	Pbre1_09G300400	old	1	False	1	1	1	0.319623
PD	Pbre1_11G031800	old	1	False	0	0	1	0.118345
TD	Pbre1_11G290200	old	2	False	0	0	0	0.119873
TD	Pbre1_13G269600	old	1	False	1	1	1	0.278249
PD	Pbre1_14G148400	old	1	False	1	1	1	0.167028
TD	Pbre1_08G050800	old	1	False	1	1	1	0.121697
TRD	Pbre1_12G256000	old	1	False	0	0	0	0.331312
PD	Pbre1_13G450000	old	1	False	0	0	0	0.15219
TRD	Pbre1_16G460800	old	1	False	0	1	0	0.471406
PD	Pbre1_04G389800	old	1	False	0	0	0	0.142326
PD	Pbre1_07G325200	old	1	False	1	1	1	0.206359
TD	Pbre1_10G424200	old	1	False	1	1	0	0.123854
PD	Pbre1_01G155600	old	1	False	1	1	1	0.278397
TRD	Pbre1_17G166400	old	1	False	0	0	0	0.198811
TD	Pbre1_07G024600	old	1	False	0	0	0	0.226956
TRD	Pbre1_03G461200	old	1	False	0	0	0	0.442121
TD	Pbre1_02G487200	old	1	False	0	0	0	0.382206
TRD	Pbre1_05G603800	old	1	False	0	0	0	0.129322
TRD	Pbre1_12G078800	old	1	False	0	0	0	0.227785
PD	Pbre1_11G336400	old	1	False	0	0	0	0.237046
TD	Pbre1_04G231600	old	1	False	0	0	0	0.195514
TD	Pbre1_03G138000	old	1	False	1	1	1	0.116933
TRD	Pbre1_16G458600	old	1	False	0	1	0	0.353977
TRD	Pbre1_06G256400	old	1	False	0	0	0	0.213055
PD	Pbre1_14G080600	old	1	False	1	1	1	0.47246
PD	Pbre1_01G118800	old	1	False	1	1	0	0.283945
TRD	Pbre1_15G713000	old	1	False	0	1	0	0.148471
TRD	Pbre1_07G039000	old	1	False	0	1	0	0.217614
TRD	Pbre1_03G016000	old	1	False	0	0	0	0.419915
PD	Pbre1_10G020200	old	1	False	0	1	0	0.424316
TRD	Pbre1_12G263400	old	1	False	0	1	0	0.158511
TRD	Pbre1_03G385800	old	1	False	0	1	0	0.3881
PD	Pbre1_02G495000	old	1	False	0	1	0	0.136562
TD	Pbre1_07G254600	old	1	False	1	1	1	0.324025
TRD	Pbre1_15G579800	old	1	False	0	0	0	0.195537
TD	Pbre1_16G023200	old	1	False	1	1	1	0.137309
TD	Pbre1_15G493600	old	1	False	1	1	1	0.345872
TRD	Pbre1_06G128800	old	1	False	0	0	0	0.189769
TD	Pbre1_16G224800	old	1	False	0	1	1	0.334766
TD	Pbre1_04G231200	old	1	False	1	1	1	0.345435
TD	Pbre1_15G347400	old	1	False	1	1	0	0.395469
TRD	Pbre1_12G202000	old	1	False	0	0	0	0.43429
TD	Pbre1_09G188800	old	1	False	1	1	1	0.321296
PD	Pbre1_10G027800	old	2	False	0	0	0	0.112945
TD	Pbre1_05G038800	old	1	False	0	0	0	0.123396
TRD	Pbre1_14G289800	old	1	False	0	0	0	0.370356
TD	Pbre1_10G357200	old	1	False	1	1	1	0.218273
PD	Pbre1_05G231800	old	1	False	0	0	0	0.458031
TRD	Pbre1_13G227400	old	1	False	0	0	0	0.141913
PD	Pbre1_09G460000	old	1	False	0	1	0	0.215872
PD	Pbre1_04G130800	old	1	False	0	0	0	0.284152
PD	Pbre1_15G733600	old	1	False	0	1	0	0.160721
TRD	Pbre1_07G020200	old	1	False	0	0	0	0.16275
TD	Pbre1_01G294600	old	1	False	1	1	1	0.207103
TRD	Pbre1_09G002400	old	1	False	0	0	0	0.152985
TRD	Pbre1_09G025200	old	1	False	0	1	0	0.23443
PD	Pbre1_09G022200	old	1	False	1	1	1	0.206248
TRD	Pbre1_09G247200	old	1	False	0	0	0	0.309257
TRD	Pbre1_17G460800	old	1	False	0	0	0	0.372825
TD	Pbre1_01G198000	old	1	False	0	1	0	0.290475
PD	Pbre1_05G409000	old	1	False	0	0	1	0.285572
TD	Pbre1_04G292200	old	1	False	0	1	0	0.129332
TD	Pbre1_04G252400	old	1	False	0	1	0	0.13375
TD	Pbre1_09G182800	old	1	False	0	0	0	0.134473
PD	Pbre1_11G148400	old	1	False	0	1	1	0.160159
TD	Pbre1_07G062400	old	2	False	0	0	0	0.409929
TD	Pbre1_11G018600	old	2	False	0	0	0	0.162851
TRD	Pbre1_09G204600	old	1	False	0	1	0	0.394873
TRD	Pbre1_11G136000	old	1	False	0	0	0	0.190543
TRD	Pbre1_11G241800	old	1	False	0	0	0	0.397853
TD	Pbre1_16G423600	old	1	False	0	0	1	0.346208
TD	Pbre1_02G041600	old	1	False	0	0	0	0.183999
TRD	Pbre1_04G247600	old	1	False	0	1	1	0.27471
TD	Pbre1_14G136000	old	1	False	1	1	1	0.227775
TRD	Pbre1_03G068400	old	2	False	0	0	0	0.334152
PD	Pbre1_16G422800	old	1	False	1	1	1	0.183974
TRD	Pbre1_15G706200	old	1	False	0	1	0	0.222119
PD	Pbre1_06G310400	old	1	False	1	1	0	0.256126
PD	Pbre1_11G490800	old	1	False	0	0	0	0.349483
PD	Pbre1_10G562000	old	1	False	1	1	0	0.460884
TRD	Pbre1_14G190200	old	1	False	0	0	0	0.215314
TRD	Pbre1_13G448600	old	1	False	0	1	0	0.165681
PD	Pbre1_02G439400	old	1	False	1	1	1	0.142181
TD	Pbre1_09G055400	old	1	False	1	1	1	0.461922
TD	Pbre1_13G357400	old	1	False	1	1	1	0.393671
TRD	Pbre1_02G298800	old	1	False	0	0	0	0.18069
PD	Pbre1_03G242400	old	1	False	0	0	0	0.331899
TRD	Pbre1_10G282000	old	1	False	0	0	0	0.160179
TD	Pbre1_03G164800	old	1	False	1	1	1	0.114814
TRD	Pbre1_11G265200	old	1	False	0	0	0	0.26351
TD	Pbre1_05G413600	old	1	False	0	1	1	0.433589
TD	Pbre1_02G279800	old	1	False	0	0	0	0.241236
PD	Pbre1_13G275000	old	1	False	0	1	0	0.153413
TRD	Pbre1_15G057400	old	1	False	0	0	0	0.229178
TRD	Pbre1_09G451200	old	1	False	0	0	0	0.197116
TD	Pbre1_02G398200	old	1	False	1	1	1	0.126217
TD	Pbre1_14G240000	old	1	False	1	1	1	0.401741
PD	Pbre1_05G273600	old	1	False	1	1	1	0.308343
PD	Pbre1_15G106000	old	1	False	1	1	1	0.184808
TRD	Pbre1_02G487800	old	1	False	0	0	0	0.113394
TD	Pbre1_15G284200	old	1	False	1	0	0	0.378394
TD	Pbre1_01G130000	old	1	False	0	0	0	0.164776
TRD	Pbre1_14G087000	old	1	False	0	0	0	0.227514
PD	Pbre1_12G329400	old	1	False	1	1	1	0.34459
TRD	Pbre1_03G291600	old	1	False	0	1	0	0.151415
TD	Pbre1_12G253200	old	1	False	0	1	1	0.390723
TRD	Pbre1_02G435400	old	1	False	0	1	1	0.428968
TD	Pbre1_17G266200	old	1	False	0	0	0	0.333058
TD	Pbre1_09G278600	old	1	False	1	1	1	0.146862
PD	Pbre1_16G097600	old	1	False	0	1	1	0.234794
TRD	Pbre1_12G141000	old	1	False	0	1	0	0.155532
PD	Pbre1_15G719200	old	1	False	1	1	0	0.1646
TRD	Pbre1_03G392200	old	1	False	0	0	0	0.392372
TRD	Pbre1_14G274000	old	1	False	0	0	0	0.233476
PD	Pbre1_05G049200	old	1	False	1	1	0	0.36199
TD	Pbre1_03G285400	old	1	False	0	1	1	0.393747
TRD	Pbre1_12G198400	old	1	False	0	1	1	0.35537
TD	Pbre1_10G465400	old	1	False	1	1	1	0.350887
TRD	Pbre1_08G039800	old	1	False	0	0	0	0.230375
TD	Pbre1_05G248200	old	1	False	1	1	0	0.391158
TRD	Pbre1_08G273000	old	1	False	0	1	0	0.21945
TRD	Pbre1_13G279200	old	1	False	0	1	1	0.285648
TRD	Pbre1_15G545200	old	1	False	0	0	0	0.232325
TRD	Pbre1_05G165800	old	1	False	0	1	0	0.255159
TRD	Pbre1_03G229000	old	1	False	0	0	0	0.315558
TRD	Pbre1_06G134600	old	1	False	0	0	0	0.45503
PD	Pbre1_10G156800	old	1	False	0	1	0	0.435687
TD	Pbre1_08G137400	old	1	False	0	1	1	0.113193
PD	Pbre1_11G031400	old	1	False	0	0	0	0.149855
TD	Pbre1_16G185600	old	1	False	1	1	1	0.33655
PD	Pbre1_02G485600	old	1	False	0	0	0	0.195173
TD	Pbre1_06G186800	old	1	False	1	1	1	0.11848
TD	Pbre1_14G133800	old	1	False	1	1	1	0.143822
TRD	Pbre1_14G056200	old	1	False	0	0	0	0.330067
TRD	Pbre1_11G419600	old	1	False	0	1	1	0.380381
TRD	Pbre1_10G363200	old	1	False	0	1	0	0.122463
TD	Pbre1_13G179800	old	1	False	1	1	1	0.317107
TRD	Pbre1_16G409400	old	1	False	0	0	0	0.222452
TD	Pbre1_04G235000	old	1	False	1	1	1	0.454344
TRD	Pbre1_09G028000	old	1	False	0	1	0	0.264642
TD	Pbre1_05G039200	old	1	False	0	0	0	0.464875
PD	Pbre1_04G309200	old	1	False	1	1	1	0.121207
TD	Pbre1_03G012400	old	1	False	1	0	1	0.415304
TD	Pbre1_11G261400	old	1	False	0	0	0	0.306409
TD	Pbre1_04G308400	old	1	False	0	1	1	0.205661
TD	Pbre1_11G362600	old	1	False	0	0	1	0.232294
PD	Pbre1_01G386800	old	1	False	1	1	1	0.202002
TD	Pbre1_09G315800	old	1	False	0	1	0	0.256688
TD	Pbre1_02G292000	old	1	False	1	1	1	0.340913
TD	Pbre1_05G231000	old	1	False	1	1	1	0.314383
TD	Pbre1_02G256600	old	1	False	0	0	0	0.453934
PD	Pbre1_11G478400	old	1	False	1	1	1	0.17646
TD	Pbre1_04G370400	old	1	False	1	1	1	0.374054
TRD	Pbre1_03G187200	old	1	False	0	0	0	0.274828
TD	Pbre1_02G235800	old	1	False	1	1	1	0.204846
TRD	Pbre1_14G141000	old	1	False	0	1	0	0.193602
TRD	Pbre1_16G298600	old	1	False	0	0	0	0.128945
TD	Pbre1_07G060000	old	2	False	0	0	0	0.168995
TRD	Pbre1_10G181600	old	1	False	0	0	0	0.123831
TD	Pbre1_11G153600	old	2	False	0	1	0	0.148135
TRD	Pbre1_08G350200	old	1	False	0	0	0	0.183883
TD	Pbre1_16G162000	old	1	False	0	0	0	0.366492
TRD	Pbre1_04G038200	old	2	False	0	0	0	0.320634
TRD	Pbre1_05G519600	old	1	False	0	0	0	0.338026
TRD	Pbre1_06G110200	old	1	False	0	0	0	0.204945
TD	Pbre1_09G077000	old	2	False	0	0	0	0.131399
TD	Pbre1_06G145600	old	1	False	0	1	0	0.373367
TRD	Pbre1_02G238200	old	1	False	0	0	0	0.404826
PD	Pbre1_17G487400	old	1	False	0	1	0	0.114838
TD	Pbre1_11G100400	old	1	False	0	1	0	0.434064
PD	Pbre1_09G064600	old	1	False	1	1	0	0.150705
TRD	Pbre1_10G027000	old	1	False	0	0	0	0.314994
TRD	Pbre1_17G246600	old	1	False	0	0	0	0.215514
TRD	Pbre1_09G149000	old	1	False	0	0	0	0.161108
