chrom	start	end	size_kb	sample
Chr11	15960000	16060000	100.0	rep1
Chr11	16060000	16110000	50.0	rep1
Chr11	16110000	16240000	130.0	rep1
Chr11	16240000	16330000	90.0	rep1
Chr11	16330000	16450000	120.0	rep1
Chr11	16450000	16500000	50.0	rep1
Chr11	16500000	18660000	2160.0	rep1
Chr11	18660000	19020000	360.0	rep1
Chr11	19020000	19070000	50.0	rep1
Chr11	19070000	19140000	70.0	rep1
Chr11	19140000	19200000	60.0	rep1
Chr11	19200000	19330000	130.0	rep1
Chr11	19330000	19430000	100.0	rep1
Chr11	19430000	20050000	620.0	rep1
Chr11	20050000	20450000	400.0	rep1
Chr11	20450000	20940000	490.0	rep1
Chr11	20940000	21330000	390.0	rep1
Chr11	21330000	21620000	290.0	rep1
Chr11	21620000	21700000	80.0	rep1
Chr11	21700000	22010000	310.0	rep1
Chr11	22010000	22130000	120.0	rep1
Chr11	22130000	22240000	110.0	rep1
Chr11	22240000	22380000	140.0	rep1
Chr11	22380000	22790000	410.0	rep1
Chr11	22790000	22840000	50.0	rep1
Chr11	22840000	23060000	220.0	rep1
Chr11	23060000	23140000	80.0	rep1
Chr11	23140000	23180000	40.0	rep1
Chr11	23180000	24010000	830.0	rep1
Chr11	24010000	24050000	40.0	rep1
Chr11	24050000	24260000	210.0	rep1
Chr11	24260000	24370000	110.0	rep1
Chr11	24370000	24550000	180.0	rep1
Chr11	24550000	24650000	100.0	rep1
Chr11	24650000	24700000	50.0	rep1
Chr11	24700000	24840000	140.0	rep1
Chr11	24840000	24970000	130.0	rep1
Chr11	24970000	25040000	70.0	rep1
Chr11	25040000	25200000	160.0	rep1
Chr11	25200000	25330000	130.0	rep1
Chr11	25330000	25410000	80.0	rep1
Chr11	25410000	25460000	50.0	rep1
Chr11	25460000	25910000	450.0	rep1
Chr11	25910000	26070000	160.0	rep1
Chr11	26070000	26190000	120.0	rep1
Chr11	26190000	26280000	90.0	rep1
Chr11	26280000	26510000	230.0	rep1
Chr11	26510000	26570000	60.0	rep1
Chr11	26570000	26600000	30.0	rep1
Chr11	26600000	26760000	160.0	rep1
Chr11	26760000	26860000	100.0	rep1
Chr11	26860000	26930000	70.0	rep1
Chr11	26930000	27050000	120.0	rep1
Chr11	27050000	27260000	210.0	rep1
Chr11	27260000	27390000	130.0	rep1
Chr11	27390000	27420000	30.0	rep1
Chr11	27420000	27550000	130.0	rep1
Chr11	27550000	27620000	70.0	rep1
Chr11	27620000	27860000	240.0	rep1
Chr11	27860000	27910000	50.0	rep1
Chr11	27910000	27940000	30.0	rep1
Chr11	27940000	28010000	70.0	rep1
Chr11	28010000	28110000	100.0	rep1
Chr11	28110000	28170000	60.0	rep1
Chr11	28170000	28230000	60.0	rep1
Chr11	28230000	28320000	90.0	rep1
Chr11	28320000	28370000	50.0	rep1
Chr11	28370000	28460000	90.0	rep1
Chr11	28460000	28520000	60.0	rep1
Chr11	28520000	28570000	50.0	rep1
Chr11	28570000	28650000	80.0	rep1
Chr11	28650000	28700000	50.0	rep1
Chr11	28700000	28880000	180.0	rep1
Chr11	28880000	29060000	180.0	rep1
Chr11	29060000	29120000	60.0	rep1
Chr11	29120000	29340000	220.0	rep1
Chr11	29340000	29420000	80.0	rep1
Chr11	29420000	29810000	390.0	rep1
Chr11	29810000	30150000	340.0	rep1
Chr11	30150000	30200000	50.0	rep1
Chr11	30200000	30320000	120.0	rep1
Chr11	30320000	30650000	330.0	rep1
Chr11	30650000	30760000	110.0	rep1
Chr11	30760000	30880000	120.0	rep1
Chr11	30880000	31000000	120.0	rep1
Chr11	31000000	31060000	60.0	rep1
Chr11	31060000	31130000	70.0	rep1
Chr11	31130000	31270000	140.0	rep1
Chr11	31270000	31490000	220.0	rep1
Chr11	31490000	31620000	130.0	rep1
Chr11	31620000	31690000	70.0	rep1
Chr11	31690000	31800000	110.0	rep1
Chr11	31800000	31870000	70.0	rep1
Chr11	31870000	31920000	50.0	rep1
Chr11	31920000	32120000	200.0	rep1
Chr11	32120000	32180000	60.0	rep1
Chr11	32180000	32280000	100.0	rep1
Chr11	32280000	32410000	130.0	rep1
Chr11	32410000	32520000	110.0	rep1
Chr11	32520000	32600000	80.0	rep1
Chr11	32600000	32770000	170.0	rep1
Chr11	32770000	32930000	160.0	rep1
Chr11	32930000	33190000	260.0	rep1
Chr13	160000	430000	270.0	rep1
Chr13	430000	730000	300.0	rep1
Chr13	730000	990000	260.0	rep1
Chr13	990000	1390000	400.0	rep1
Chr13	1390000	1810000	420.0	rep1
Chr13	1810000	1910000	100.0	rep1
Chr13	1910000	1970000	60.0	rep1
Chr13	1970000	2040000	70.0	rep1
Chr13	2040000	2120000	80.0	rep1
Chr13	2120000	2200000	80.0	rep1
Chr13	2200000	2790000	590.0	rep1
Chr13	2790000	3010000	220.0	rep1
Chr13	3010000	3270000	260.0	rep1
Chr13	3270000	3360000	90.0	rep1
Chr13	3360000	3420000	60.0	rep1
Chr13	3420000	3640000	220.0	rep1
Chr13	3640000	3750000	110.0	rep1
Chr13	3750000	3900000	150.0	rep1
Chr13	3900000	4000000	100.0	rep1
Chr13	4000000	4290000	290.0	rep1
Chr13	4290000	4520000	230.0	rep1
Chr13	4520000	4580000	60.0	rep1
Chr13	4580000	4660000	80.0	rep1
Chr13	4660000	4910000	250.0	rep1
Chr13	4910000	5180000	270.0	rep1
Chr13	5180000	5230000	50.0	rep1
Chr13	5230000	5460000	230.0	rep1
Chr13	5460000	5670000	210.0	rep1
Chr13	5670000	5780000	110.0	rep1
Chr13	5780000	5870000	90.0	rep1
Chr13	5870000	6010000	140.0	rep1
Chr13	6010000	6070000	60.0	rep1
Chr13	6070000	6140000	70.0	rep1
Chr13	6140000	6220000	80.0	rep1
Chr13	6220000	6450000	230.0	rep1
Chr13	6450000	6530000	80.0	rep1
Chr13	6530000	6660000	130.0	rep1
Chr13	6660000	6760000	100.0	rep1
Chr13	6760000	6970000	210.0	rep1
Chr13	6970000	7100000	130.0	rep1
Chr13	7100000	7180000	80.0	rep1
Chr13	7180000	7270000	90.0	rep1
Chr13	7270000	7440000	170.0	rep1
Chr13	7440000	7740000	300.0	rep1
Chr13	7740000	7790000	50.0	rep1
Chr13	7790000	7860000	70.0	rep1
Chr13	7860000	8060000	200.0	rep1
Chr13	8060000	8210000	150.0	rep1
Chr13	8210000	8270000	60.0	rep1
Chr13	8270000	8620000	350.0	rep1
Chr13	8620000	8670000	50.0	rep1
Chr13	8670000	9090000	420.0	rep1
Chr13	9090000	9300000	210.0	rep1
Chr13	9300000	9340000	40.0	rep1
Chr13	9340000	9510000	170.0	rep1
Chr13	9510000	9580000	70.0	rep1
Chr13	9580000	9640000	60.0	rep1
Chr13	9640000	9730000	90.0	rep1
Chr13	9730000	10030000	300.0	rep1
Chr13	10030000	10080000	50.0	rep1
Chr13	10080000	10150000	70.0	rep1
Chr13	10150000	10220000	70.0	rep1
Chr13	10220000	10290000	70.0	rep1
Chr13	10290000	10350000	60.0	rep1
Chr13	10350000	10460000	110.0	rep1
Chr13	10460000	10620000	160.0	rep1
Chr13	10620000	10690000	70.0	rep1
Chr13	10690000	10870000	180.0	rep1
Chr13	10870000	10960000	90.0	rep1
Chr13	10960000	11210000	250.0	rep1
Chr13	11210000	11280000	70.0	rep1
Chr13	11280000	11570000	290.0	rep1
Chr13	11570000	11660000	90.0	rep1
Chr13	11660000	11940000	280.0	rep1
Chr13	11940000	12390000	450.0	rep1
Chr13	12390000	12450000	60.0	rep1
Chr13	12450000	12550000	100.0	rep1
Chr13	12550000	12670000	120.0	rep1
Chr13	12670000	12760000	90.0	rep1
Chr13	12760000	12820000	60.0	rep1
Chr13	12820000	12870000	50.0	rep1
Chr13	12870000	12940000	70.0	rep1
Chr13	12940000	13250000	310.0	rep1
Chr13	13250000	13330000	80.0	rep1
Chr13	13330000	13430000	100.0	rep1
Chr13	13430000	13530000	100.0	rep1
Chr13	13530000	13600000	70.0	rep1
Chr13	13600000	13680000	80.0	rep1
Chr13	13680000	13780000	100.0	rep1
Chr13	13780000	13870000	90.0	rep1
Chr13	13870000	13970000	100.0	rep1
Chr13	13970000	14070000	100.0	rep1
Chr13	14070000	14160000	90.0	rep1
Chr13	14160000	14250000	90.0	rep1
Chr13	14250000	14340000	90.0	rep1
Chr13	14340000	14440000	100.0	rep1
Chr13	14440000	14550000	110.0	rep1
Chr13	14550000	14600000	50.0	rep1
Chr13	14600000	14660000	60.0	rep1
Chr13	14660000	14740000	80.0	rep1
Chr13	14740000	14960000	220.0	rep1
Chr13	14960000	15150000	190.0	rep1
Chr13	15150000	15340000	190.0	rep1
Chr13	15340000	15640000	300.0	rep1
Chr13	15640000	15760000	120.0	rep1
Chr13	15760000	15820000	60.0	rep1
Chr13	15820000	15920000	100.0	rep1
Chr13	15920000	15990000	70.0	rep1
Chr13	15990000	16280000	290.0	rep1
Chr13	16280000	16330000	50.0	rep1
Chr13	16330000	16620000	290.0	rep1
Chr13	16620000	16660000	40.0	rep1
Chr13	16660000	16810000	150.0	rep1
Chr13	16810000	16950000	140.0	rep1
Chr13	16950000	17090000	140.0	rep1
Chr13	17090000	17200000	110.0	rep1
Chr13	17200000	17260000	60.0	rep1
Chr13	17260000	17340000	80.0	rep1
Chr13	17340000	17390000	50.0	rep1
Chr13	17390000	17450000	60.0	rep1
Chr13	17450000	17550000	100.0	rep1
Chr13	17550000	17670000	120.0	rep1
Chr13	17670000	17790000	120.0	rep1
Chr13	17790000	17840000	50.0	rep1
Chr13	17840000	18090000	250.0	rep1
Chr13	18090000	18400000	310.0	rep1
Chr13	18400000	18500000	100.0	rep1
Chr13	18500000	18600000	100.0	rep1
Chr13	18600000	18670000	70.0	rep1
Chr13	18670000	18770000	100.0	rep1
Chr13	18770000	18910000	140.0	rep1
Chr13	18910000	19040000	130.0	rep1
Chr13	19040000	19230000	190.0	rep1
Chr13	19230000	19380000	150.0	rep1
Chr13	19380000	19550000	170.0	rep1
Chr13	19550000	19630000	80.0	rep1
Chr13	19630000	19880000	250.0	rep1
Chr13	19880000	20240000	360.0	rep1
Chr13	20240000	20280000	40.0	rep1
Chr13	20280000	20390000	110.0	rep1
Chr13	20390000	20710000	320.0	rep1
Chr13	20710000	20860000	150.0	rep1
Chr13	20860000	21270000	410.0	rep1
Chr13	21270000	21480000	210.0	rep1
Chr13	21480000	21720000	240.0	rep1
Chr13	21720000	21920000	200.0	rep1
Chr13	21920000	22110000	190.0	rep1
Chr13	22110000	22250000	140.0	rep1
Chr13	22250000	22310000	60.0	rep1
Chr13	22310000	23800000	1490.0	rep1
Chr13	23800000	24180000	380.0	rep1
Chr13	24180000	25510000	1330.0	rep1
Chr13	25510000	25620000	110.0	rep1
Chr13	25620000	25680000	60.0	rep1
Chr13	25680000	26020000	340.0	rep1
Chr13	26020000	26100000	80.0	rep1
Chr13	26100000	26230000	130.0	rep1
Chr13	26230000	26290000	60.0	rep1
Chr13	26290000	26400000	110.0	rep1
Chr13	26400000	26780000	380.0	rep1
Chr13	26780000	26900000	120.0	rep1
Chr13	26900000	27000000	100.0	rep1
Chr13	27000000	27510000	510.0	rep1
Chr13	27510000	27640000	130.0	rep1
Chr13	27640000	27710000	70.0	rep1
Chr13	27710000	27760000	50.0	rep1
Chr13	27760000	28360000	600.0	rep1
Chr13	28360000	28570000	210.0	rep1
Chr13	28570000	28710000	140.0	rep1
Chr13	28710000	28870000	160.0	rep1
Chr13	28870000	29090000	220.0	rep1
Chr13	29090000	29290000	200.0	rep1
Chr13	29290000	29360000	70.0	rep1
Chr13	29360000	29490000	130.0	rep1
Chr13	29490000	29580000	90.0	rep1
Chr13	29580000	29860000	280.0	rep1
Chr13	29860000	30010000	150.0	rep1
Chr13	30010000	30620000	610.0	rep1
Chr13	30620000	30800000	180.0	rep1
Chr13	30800000	30850000	50.0	rep1
Chr13	30850000	31100000	250.0	rep1
Chr14	180000	340000	160.0	rep1
Chr14	340000	390000	50.0	rep1
Chr14	390000	440000	50.0	rep1
Chr14	440000	760000	320.0	rep1
Chr14	760000	820000	60.0	rep1
Chr14	820000	1030000	210.0	rep1
Chr14	1030000	1090000	60.0	rep1
Chr14	1090000	1380000	290.0	rep1
Chr14	1380000	1460000	80.0	rep1
Chr14	1460000	1580000	120.0	rep1
Chr14	1580000	1670000	90.0	rep1
Chr14	1670000	1730000	60.0	rep1
Chr14	1730000	1790000	60.0	rep1
Chr14	1790000	2020000	230.0	rep1
Chr14	2020000	2090000	70.0	rep1
Chr14	2090000	2230000	140.0	rep1
Chr14	2230000	2480000	250.0	rep1
Chr14	2480000	2550000	70.0	rep1
Chr14	2550000	2630000	80.0	rep1
Chr14	2630000	2710000	80.0	rep1
Chr14	2710000	2800000	90.0	rep1
Chr14	2800000	2900000	100.0	rep1
Chr14	2900000	2950000	50.0	rep1
Chr14	2950000	3020000	70.0	rep1
Chr14	3020000	3150000	130.0	rep1
Chr14	3150000	3210000	60.0	rep1
Chr14	3210000	3280000	70.0	rep1
Chr14	3280000	3410000	130.0	rep1
Chr14	3410000	3580000	170.0	rep1
Chr14	3580000	3760000	180.0	rep1
Chr14	3760000	3830000	70.0	rep1
Chr14	3830000	4010000	180.0	rep1
Chr14	4010000	4100000	90.0	rep1
Chr14	4100000	4230000	130.0	rep1
Chr14	4230000	4350000	120.0	rep1
Chr14	4350000	4430000	80.0	rep1
Chr14	4430000	4510000	80.0	rep1
Chr14	4510000	4600000	90.0	rep1
Chr14	4600000	4670000	70.0	rep1
Chr14	4670000	4830000	160.0	rep1
Chr14	4830000	4920000	90.0	rep1
Chr14	4920000	5010000	90.0	rep1
Chr14	5010000	5060000	50.0	rep1
Chr14	5060000	5170000	110.0	rep1
Chr14	5170000	5270000	100.0	rep1
Chr14	5270000	5320000	50.0	rep1
Chr14	5320000	5470000	150.0	rep1
Chr14	5470000	5530000	60.0	rep1
Chr14	5530000	5630000	100.0	rep1
Chr14	5630000	5800000	170.0	rep1
Chr14	5800000	5860000	60.0	rep1
Chr14	5860000	5910000	50.0	rep1
Chr14	5910000	6330000	420.0	rep1
Chr14	6330000	6570000	240.0	rep1
Chr14	6570000	6650000	80.0	rep1
Chr14	6650000	6720000	70.0	rep1
Chr14	6720000	6780000	60.0	rep1
Chr14	6780000	6880000	100.0	rep1
Chr14	6880000	6970000	90.0	rep1
Chr14	6970000	7030000	60.0	rep1
Chr14	7030000	7150000	120.0	rep1
Chr14	7150000	7270000	120.0	rep1
Chr14	7270000	7380000	110.0	rep1
Chr14	7380000	7420000	40.0	rep1
Chr14	7420000	7600000	180.0	rep1
Chr14	7600000	7660000	60.0	rep1
Chr14	7660000	7770000	110.0	rep1
Chr14	7770000	7880000	110.0	rep1
Chr14	7880000	7970000	90.0	rep1
Chr14	7970000	8210000	240.0	rep1
Chr14	8210000	8300000	90.0	rep1
Chr14	8300000	8360000	60.0	rep1
Chr14	8360000	8430000	70.0	rep1
Chr14	8430000	8720000	290.0	rep1
Chr14	8720000	9100000	380.0	rep1
Chr14	9100000	9410000	310.0	rep1
Chr14	9410000	10430000	1020.0	rep1
Chr14	10430000	10460000	30.0	rep1
Chr14	10460000	12010000	1550.0	rep1
Chr14	12010000	12140000	130.0	rep1
Chr14	12140000	12290000	150.0	rep1
Chr14	12290000	12370000	80.0	rep1
Chr14	12370000	12450000	80.0	rep1
Chr14	12450000	12810000	360.0	rep1
Chr14	12810000	12890000	80.0	rep1
Chr14	12890000	12960000	70.0	rep1
Chr14	12960000	13080000	120.0	rep1
Chr14	13080000	13190000	110.0	rep1
Chr14	13190000	13280000	90.0	rep1
Chr14	13280000	13340000	60.0	rep1
Chr14	13340000	13410000	70.0	rep1
Chr14	13410000	13590000	180.0	rep1
Chr14	13590000	13620000	30.0	rep1
Chr14	13620000	13940000	320.0	rep1
Chr14	13940000	14060000	120.0	rep1
Chr14	14060000	14090000	30.0	rep1
Chr14	14090000	14190000	100.0	rep1
Chr14	14190000	14400000	210.0	rep1
Chr14	14400000	14470000	70.0	rep1
Chr14	14470000	14600000	130.0	rep1
Chr14	14600000	14820000	220.0	rep1
Chr14	14820000	14890000	70.0	rep1
Chr14	14890000	14940000	50.0	rep1
Chr14	14940000	15090000	150.0	rep1
Chr14	15090000	15140000	50.0	rep1
Chr14	15140000	15330000	190.0	rep1
Chr14	15330000	15490000	160.0	rep1
Chr14	15490000	15700000	210.0	rep1
Chr14	15700000	15820000	120.0	rep1
Chr14	15820000	15860000	40.0	rep1
Chr14	15860000	16000000	140.0	rep1
Chr14	16000000	16120000	120.0	rep1
Chr14	16120000	16230000	110.0	rep1
Chr14	16230000	16300000	70.0	rep1
Chr14	16300000	16390000	90.0	rep1
Chr14	16390000	16440000	50.0	rep1
Chr14	16440000	16490000	50.0	rep1
Chr14	16490000	16580000	90.0	rep1
Chr14	16580000	16760000	180.0	rep1
Chr14	16760000	16920000	160.0	rep1
Chr14	16920000	17130000	210.0	rep1
Chr14	17130000	17470000	340.0	rep1
Chr14	17470000	17570000	100.0	rep1
Chr14	17570000	17740000	170.0	rep1
Chr14	17740000	17780000	40.0	rep1
Chr14	17780000	17900000	120.0	rep1
Chr14	17900000	17950000	50.0	rep1
Chr14	17950000	18030000	80.0	rep1
Chr14	18030000	18140000	110.0	rep1
Chr14	18140000	18260000	120.0	rep1
Chr14	18260000	18370000	110.0	rep1
Chr14	18370000	18620000	250.0	rep1
Chr14	18620000	18720000	100.0	rep1
Chr14	18720000	18920000	200.0	rep1
Chr14	18920000	19000000	80.0	rep1
Chr14	19000000	19120000	120.0	rep1
Chr14	19120000	19200000	80.0	rep1
Chr14	19200000	19420000	220.0	rep1
Chr14	19420000	19470000	50.0	rep1
Chr14	19470000	19560000	90.0	rep1
Chr14	19560000	19870000	310.0	rep1
Chr14	19870000	20050000	180.0	rep1
Chr14	20050000	20150000	100.0	rep1
Chr14	20150000	20260000	110.0	rep1
Chr14	20260000	20550000	290.0	rep1
Chr14	20550000	20610000	60.0	rep1
Chr14	20610000	20860000	250.0	rep1
Chr14	20860000	21210000	350.0	rep1
Chr14	21210000	21480000	270.0	rep1
Chr14	21480000	21780000	300.0	rep1
Chr14	21780000	21840000	60.0	rep1
Chr14	21840000	21910000	70.0	rep1
Chr14	21910000	22110000	200.0	rep1
Chr14	22110000	22200000	90.0	rep1
Chr14	22200000	22560000	360.0	rep1
Chr14	22560000	22650000	90.0	rep1
Chr14	22650000	22710000	60.0	rep1
Chr14	22710000	23170000	460.0	rep1
Chr14	23170000	23310000	140.0	rep1
Chr14	23310000	23410000	100.0	rep1
Chr14	23410000	23590000	180.0	rep1
Chr14	23590000	23670000	80.0	rep1
Chr14	23670000	23740000	70.0	rep1
Chr14	23740000	24090000	350.0	rep1
Chr14	24090000	24370000	280.0	rep1
Chr14	24370000	24730000	360.0	rep1
Chr14	24730000	24760000	30.0	rep1
Chr14	24760000	24870000	110.0	rep1
Chr14	24870000	24980000	110.0	rep1
Chr14	24980000	25150000	170.0	rep1
Chr14	25150000	25290000	140.0	rep1
Chr14	25290000	25480000	190.0	rep1
Chr14	25480000	25630000	150.0	rep1
Chr14	25630000	25690000	60.0	rep1
Chr14	25690000	25780000	90.0	rep1
Chr14	25780000	25830000	50.0	rep1
Chr14	25830000	25920000	90.0	rep1
Chr14	25920000	26040000	120.0	rep1
Chr14	26040000	26150000	110.0	rep1
Chr14	26150000	26270000	120.0	rep1
Chr16	370000	430000	60.0	rep1
Chr16	430000	640000	210.0	rep1
Chr16	640000	820000	180.0	rep1
Chr16	820000	900000	80.0	rep1
Chr16	900000	1020000	120.0	rep1
Chr16	1020000	1150000	130.0	rep1
Chr16	1150000	1330000	180.0	rep1
Chr16	1330000	1750000	420.0	rep1
Chr16	1750000	2050000	300.0	rep1
Chr16	2050000	2430000	380.0	rep1
Chr16	2430000	2680000	250.0	rep1
Chr16	2680000	2730000	50.0	rep1
Chr16	2730000	2800000	70.0	rep1
Chr16	2800000	2900000	100.0	rep1
Chr16	2900000	3370000	470.0	rep1
Chr16	3370000	3620000	250.0	rep1
Chr16	3620000	3810000	190.0	rep1
Chr16	3810000	4040000	230.0	rep1
Chr16	4040000	4100000	60.0	rep1
Chr16	4100000	4460000	360.0	rep1
Chr16	4460000	4560000	100.0	rep1
Chr16	4560000	5320000	760.0	rep1
Chr16	5320000	5670000	350.0	rep1
Chr16	5670000	5930000	260.0	rep1
Chr16	5930000	6110000	180.0	rep1
Chr16	6110000	6160000	50.0	rep1
Chr16	6160000	6250000	90.0	rep1
Chr16	6250000	6510000	260.0	rep1
Chr16	6510000	6640000	130.0	rep1
Chr16	6640000	6960000	320.0	rep1
Chr16	6960000	7040000	80.0	rep1
Chr16	7040000	7150000	110.0	rep1
Chr16	7150000	7270000	120.0	rep1
Chr16	7270000	7410000	140.0	rep1
Chr16	7410000	7800000	390.0	rep1
Chr16	7800000	7840000	40.0	rep1
Chr16	7840000	7980000	140.0	rep1
Chr16	7980000	8120000	140.0	rep1
Chr16	8120000	8300000	180.0	rep1
Chr16	8300000	8410000	110.0	rep1
Chr16	8410000	8470000	60.0	rep1
Chr16	8470000	8690000	220.0	rep1
Chr16	8690000	8960000	270.0	rep1
Chr16	8960000	9120000	160.0	rep1
Chr16	9120000	9370000	250.0	rep1
Chr16	9370000	9440000	70.0	rep1
Chr16	9440000	9500000	60.0	rep1
Chr16	9500000	9590000	90.0	rep1
Chr16	9590000	9720000	130.0	rep1
Chr16	9720000	9790000	70.0	rep1
Chr16	9790000	10030000	240.0	rep1
Chr16	10030000	10090000	60.0	rep1
Chr16	10090000	10180000	90.0	rep1
Chr16	10180000	10540000	360.0	rep1
Chr16	10540000	10650000	110.0	rep1
Chr16	10650000	10750000	100.0	rep1
Chr16	10750000	11000000	250.0	rep1
Chr16	11000000	11090000	90.0	rep1
Chr16	11090000	11200000	110.0	rep1
Chr16	11200000	11330000	130.0	rep1
Chr16	11330000	11390000	60.0	rep1
Chr16	11390000	11640000	250.0	rep1
Chr16	11640000	11720000	80.0	rep1
Chr16	11720000	12100000	380.0	rep1
Chr16	12100000	12280000	180.0	rep1
Chr16	12280000	12350000	70.0	rep1
Chr16	12350000	12380000	30.0	rep1
Chr16	12380000	12460000	80.0	rep1
Chr16	12460000	12580000	120.0	rep1
Chr16	12580000	12650000	70.0	rep1
Chr16	12650000	12700000	50.0	rep1
Chr16	12700000	12770000	70.0	rep1
Chr16	12770000	13030000	260.0	rep1
Chr16	13030000	13090000	60.0	rep1
Chr16	13090000	13140000	50.0	rep1
Chr16	13140000	13200000	60.0	rep1
Chr16	13200000	13290000	90.0	rep1
Chr16	13290000	13490000	200.0	rep1
Chr16	13490000	13570000	80.0	rep1
Chr16	13570000	13730000	160.0	rep1
Chr16	13730000	13810000	80.0	rep1
Chr16	13810000	13880000	70.0	rep1
Chr16	13880000	14030000	150.0	rep1
Chr16	14030000	14150000	120.0	rep1
Chr16	14150000	14350000	200.0	rep1
Chr16	14350000	14420000	70.0	rep1
Chr16	14420000	14630000	210.0	rep1
Chr16	14630000	14700000	70.0	rep1
Chr16	14700000	14780000	80.0	rep1
Chr16	14780000	14960000	180.0	rep1
Chr16	14960000	15160000	200.0	rep1
Chr16	15160000	15210000	50.0	rep1
Chr16	15210000	15470000	260.0	rep1
Chr16	15470000	15540000	70.0	rep1
Chr16	15540000	15610000	70.0	rep1
Chr16	15610000	15740000	130.0	rep1
Chr16	15740000	15860000	120.0	rep1
Chr16	15860000	16040000	180.0	rep1
Chr16	16040000	16250000	210.0	rep1
Chr16	16250000	16490000	240.0	rep1
Chr16	16490000	16610000	120.0	rep1
Chr16	16610000	16710000	100.0	rep1
Chr16	16710000	16820000	110.0	rep1
Chr16	16820000	16920000	100.0	rep1
Chr16	16920000	16990000	70.0	rep1
Chr16	16990000	17050000	60.0	rep1
Chr16	17050000	17160000	110.0	rep1
Chr16	17160000	17530000	370.0	rep1
Chr16	17530000	17590000	60.0	rep1
Chr16	17590000	17750000	160.0	rep1
Chr16	17750000	17790000	40.0	rep1
Chr16	17790000	17890000	100.0	rep1
Chr16	17890000	18090000	200.0	rep1
Chr16	18090000	18250000	160.0	rep1
Chr16	18250000	18420000	170.0	rep1
Chr16	18420000	18540000	120.0	rep1
Chr16	18540000	18580000	40.0	rep1
Chr16	18580000	18650000	70.0	rep1
Chr16	18650000	18740000	90.0	rep1
Chr16	18740000	18820000	80.0	rep1
Chr16	18820000	19150000	330.0	rep1
Chr16	19150000	19230000	80.0	rep1
Chr16	19230000	19460000	230.0	rep1
Chr16	19460000	19570000	110.0	rep1
Chr16	19570000	19720000	150.0	rep1
Chr16	19720000	19790000	70.0	rep1
Chr16	19790000	19880000	90.0	rep1
Chr16	19880000	19940000	60.0	rep1
Chr16	19940000	19990000	50.0	rep1
Chr16	19990000	20030000	40.0	rep1
Chr16	20030000	20380000	350.0	rep1
Chr16	20380000	22330000	1950.0	rep1
Chr16	22330000	22540000	210.0	rep1
Chr16	22540000	22650000	110.0	rep1
Chr16	22650000	22980000	330.0	rep1
Chr16	22980000	23070000	90.0	rep1
Chr16	23070000	23710000	640.0	rep1
Chr16	23710000	23850000	140.0	rep1
Chr16	23850000	24060000	210.0	rep1
Chr16	24060000	24180000	120.0	rep1
Chr16	24180000	24780000	600.0	rep1
Chr16	24780000	24910000	130.0	rep1
Chr16	24910000	25030000	120.0	rep1
Chr16	25030000	25080000	50.0	rep1
Chr16	25080000	25340000	260.0	rep1
Chr16	25340000	25600000	260.0	rep1
Chr16	25600000	25770000	170.0	rep1
Chr16	25770000	25870000	100.0	rep1
Chr16	25870000	25920000	50.0	rep1
Chr16	25920000	26020000	100.0	rep1
Chr16	26020000	26320000	300.0	rep1
Chr16	26320000	26440000	120.0	rep1
Chr16	26440000	26500000	60.0	rep1
Chr16	26500000	26650000	150.0	rep1
Chr16	26650000	26770000	120.0	rep1
Chr16	26770000	26890000	120.0	rep1
Chr16	26890000	26970000	80.0	rep1
Chr16	26970000	27030000	60.0	rep1
Chr16	27030000	27140000	110.0	rep1
Chr16	27140000	27210000	70.0	rep1
Chr16	27210000	27320000	110.0	rep1
Chr16	27320000	27490000	170.0	rep1
Chr16	27490000	27570000	80.0	rep1
Chr16	27570000	27690000	120.0	rep1
Chr16	27690000	27740000	50.0	rep1
Chr16	27740000	28160000	420.0	rep1
Chr16	28160000	28330000	170.0	rep1
Chr16	28330000	28400000	70.0	rep1
Chr16	28400000	28460000	60.0	rep1
Chr16	28460000	28550000	90.0	rep1
Chr16	28550000	28650000	100.0	rep1
Chr16	28650000	28740000	90.0	rep1
Chr02	130000	300000	170.0	rep1
Chr02	300000	560000	260.0	rep1
Chr02	560000	630000	70.0	rep1
Chr02	630000	800000	170.0	rep1
Chr02	800000	980000	180.0	rep1
Chr02	980000	1160000	180.0	rep1
Chr02	1160000	1240000	80.0	rep1
Chr02	1240000	1310000	70.0	rep1
Chr02	1310000	1500000	190.0	rep1
Chr02	1500000	1580000	80.0	rep1
Chr02	1580000	1810000	230.0	rep1
Chr02	1810000	1910000	100.0	rep1
Chr02	1910000	1980000	70.0	rep1
Chr02	1980000	2050000	70.0	rep1
Chr02	2050000	2240000	190.0	rep1
Chr02	2240000	2400000	160.0	rep1
Chr02	2400000	2540000	140.0	rep1
Chr02	2540000	2880000	340.0	rep1
Chr02	2880000	3090000	210.0	rep1
Chr02	3090000	3260000	170.0	rep1
Chr02	3260000	3360000	100.0	rep1
Chr02	3360000	3430000	70.0	rep1
Chr02	3430000	3730000	300.0	rep1
Chr02	3730000	3790000	60.0	rep1
Chr02	3790000	4000000	210.0	rep1
Chr02	4000000	4050000	50.0	rep1
Chr02	4050000	4110000	60.0	rep1
