duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization	assigned_class_probability	class_label
PD	Pbre1_11G444400	Pbre1_11G442800	Prupe.4G157100.1	0.0182158	0.632039	0.0288206898624926	Subfunctionalization	0.4330754017174317	0.0112081856816058	8.004284636215586e-05	0.5556277724720512	8.59728254908452e-06	0.5556277724720512	Sub
PD	Pbre1_11G445000	Pbre1_11G443800	Prupe.4G156900.1	0.0576647	0.5704	0.1010951963534361	Subfunctionalization	0.1044879461408143	0.0020120594115205	4.330754932157767e-05	0.8934566862599421	6.384013183601694e-10	0.8934566862599421	Sub
PD	Pbre1_11G474200	Pbre1_11G475600	Prupe.8G241100.1	0.640418	0.520553	1.2302647376924156	Subfunctionalization	0.2619974426448996	6.004896309471382e-05	0.0096744774810413	0.728268030864133	4.683135579776184e-11	0.728268030864133	Sub
PD	Pbre1_11G478400	Pbre1_11G478800	Prupe.8G242400.1	0.17646	0.418687	0.4214604227024006	Conservation	0.9921757103018058	0.0005390126011521	0.0035261875144556	0.0001865524831616	0.0035725370994244	0.9921757103018058	Con
PD	Pbre1_11G485400	Pbre1_11G485800	Prupe.8G246000.1	1.14662	0.338458	3.387776326752507	Specialization	0.0125288987140318	0.0004354044994504	2.0900102150610307e-05	0.0651211745384739	0.921893622145893	0.921893622145893	Spe
PD	Pbre1_11G492000	Pbre1_11G490800	Prupe.8G249600.1	0.349483	0.45877	0.7617825925845194	Conservation	0.8962321622113116	0.0008132219117534	0.0006693985614526	0.1022852067855457	1.0529936583424806e-08	0.8962321622113116	Con
PD	Pbre1_11G517000	Pbre1_11G517600	Prupe.8G260100.1	0.039816	0.679856	0.0585653432491586	Subfunctionalization	0.4287488361072981	0.0078309193648389	0.0051890792327975	0.5581942448473375	3.69204477278871e-05	0.5581942448473375	Sub
PD	Pbre1_12G037000	Pbre1_12G037400	Prupe.7G115200.1	0.0887806	0.408717	0.2172177814967324	Subfunctionalization	0.0262994699974109	0.1087297709528731	0.1342045580519704	0.7291730541493746	0.0015931468483708	0.7291730541493746	Sub
PD	Pbre1_12G069400	Pbre1_12G070200	Prupe.7G094800.1	0.504497	0.727337	0.6936220761490203	Subfunctionalization	0.0022263887704485	4.871112137582088e-06	0.0008029785493579	0.9964067815674328	0.000558980000623	0.9964067815674328	Sub
PD	Pbre1_12G072400	Pbre1_12G072800	Prupe.7G093900.1	0.0285143	0.760333	0.0375023838239297	Subfunctionalization	0.0025828099765845	1.7208338114503638e-05	0.004432603805458	0.9929671137503188	2.6412952432575256e-07	0.9929671137503188	Sub
PD	Pbre1_12G177400	Pbre1_12G177800	Prupe.7G122600.1	1.26291	0.532231	2.372860656369133	Subfunctionalization	0.0119480734849461	0.0002367880771112	0.000350475950063	0.9873871221272222	7.754036065730016e-05	0.9873871221272222	Sub
PD	Pbre1_12G177400	Pbre1_12G178000	Prupe.7G122600.1	0.63006	0.532231	1.183809285817624	Subfunctionalization	0.408044902549855	0.0009566420632323	0.0004567403896463	0.5903046285251681	0.0002370864720982	0.5903046285251681	Sub
PD	Pbre1_12G182400	Pbre1_12G183400	Prupe.7G124700.1	0.0272695	0.315867	0.0863322221061396	Conservation	0.9999694428270012	1.9767045805068976e-20	6.550910119505785e-10	3.0556517884215e-05	2.366371221523612e-14	0.9999694428270012	Con
PD	Pbre1_12G257400	Pbre1_12G258800	Prupe.6G262300.1	0.596986	0.405364	1.472715880048549	Subfunctionalization	2.037085947362113e-05	8.561349604964984e-08	9.003934122389537e-07	0.9999786355655476	7.568070243195267e-09	0.9999786355655476	Sub
PD	Pbre1_12G265400	Pbre1_12G265800	Prupe.6G267700.1	0.268146	0.574104	0.4670686844195477	Subfunctionalization	6.616401465856337e-44	2.0159911304655372e-54	1.417744551578539e-45	1.0	6.683931067733101e-35	1.0	Sub
PD	Pbre1_12G283600	Pbre1_12G284000	Prupe.6G278400.1	0.209558	0.844112	0.2482585249350797	Specialization	2.096612837259301e-06	0.0716346963083663	5.8042290412123e-08	5.216084729545616e-06	0.9283579329517764	0.9283579329517764	Spe
PD	Pbre1_12G307400	Pbre1_12G307800	Prupe.6G289400.1	0.180883	0.848354	0.2132164167316945	Conservation	0.997742884234497	0.0022524400355148	1.0037972921526302e-08	3.656893652565245e-06	1.0087983626824946e-06	0.997742884234497	Con
PD	Pbre1_12G329400	Pbre1_12G329800	Prupe.6G303000.1	0.34459	0.603847	0.5706577990782433	Neofunctionalization(Parent)	0.0800949246883249	0.9167779081981766	4.1927253222359207e-10	0.0031269856296508	1.810645750109315e-07	0.9167779081981766	Neo(P)
PD	Pbre1_12G376400	Pbre1_12G376800	Prupe.6G331800.1	1.44542	0.441429	3.274411060442336	Conservation	0.9956508443696908	1.7751179679502795e-06	0.0005283078343129	0.0019247546905008	0.0018943179875275	0.9956508443696908	Con
PD	Pbre1_12G380200	Pbre1_12G380600	Prupe.6G333600.1	0.34768	0.742871	0.4680220388196605	Neofunctionalization(Child)	3.26771171241736e-08	3.766035770897627e-15	0.9999995811144178	3.746071967780382e-07	1.1601264469283102e-08	0.9999995811144178	Neo(C)
PD	Pbre1_12G382800	Pbre1_12G382400	Prupe.6G334200.1	0.636566	0.358034	1.7779484629951343	Neofunctionalization(Parent)	0.0266324588458993	0.8985981729868209	2.5778772705379627e-05	0.074739001411518	4.58798305641231e-06	0.8985981729868209	Neo(P)
PD	Pbre1_12G385400	Pbre1_12G386200	Prupe.6G335800.1	0.510347	0.695568	0.7337125917235986	Neofunctionalization(Parent)	0.3077345497886705	0.5622762378409294	0.000290152418355	0.1296983290773225	7.30874722617198e-07	0.5622762378409294	Neo(P)
PD	Pbre1_12G388000	Pbre1_12G388400	Prupe.6G336800.1	0.738362	0.289138	2.553666415344922	Conservation	0.9738257137257552	1.3383301626091006e-07	0.0260665800134907	0.0001058586385378	1.7137891999917065e-06	0.9738257137257552	Con
PD	Pbre1_12G388000	Pbre1_12G388600	Prupe.6G336800.1	0.370593	0.289138	1.281716688916711	Neofunctionalization(Child)	0.017973560362091	4.917328219949344e-16	0.9599967569004556	0.0145837662769956	0.0074459164604573	0.9599967569004556	Neo(C)
PD	Pbre1_12G422000	Pbre1_12G423200	Prupe.6G356300.1	1.38725	0.613125	2.2625891946992867	Neofunctionalization(Child)	0.0005014021985571	9.091193708799372e-06	0.9953974504634474	0.0030956418629517	0.0009964142813349	0.9953974504634474	Neo(C)
PD	Pbre1_12G428000	Pbre1_12G428400	Prupe.6G359000.1	0.569194	0.405611	1.4033002063553504	Subfunctionalization	0.0708568128463589	0.005425720489682	0.0870897234794398	0.8365416872844014	8.605590011786921e-05	0.8365416872844014	Sub
PD	Pbre1_13G069200	Pbre1_13G069800	Prupe.1G310900.1	0.0881698	0.719117	0.1226084211609515	Subfunctionalization	0.0003725015793663	1.6832406820358296e-05	0.452203629188069	0.5472068113589407	0.0002002254668034	0.5472068113589407	Sub
PD	Pbre1_13G069400	Pbre1_13G070000	Prupe.1G310800.1	0.0221711	0.27033	0.0820149446972219	Neofunctionalization(Parent)	1.046421225631801e-15	0.9999999999999236	1.2312264036843723e-40	7.519168847003116e-14	1.3399299500634025e-18	0.9999999999999236	Neo(P)
PD	Pbre1_13G096600	Pbre1_13G097000	Prupe.1G294200.1	0.075125	0.708887	0.105975987710312	Neofunctionalization(Child)	3.951230275028688e-09	0.0001304913043123	0.6405086890116801	0.2566453420333241	0.1027154736994531	0.6405086890116801	Neo(C)
PD	Pbre1_13G156600	Pbre1_13G157000	Prupe.1G255200.1	0.068656	0.334725	0.205111658824408	Specialization	5.585336419623711e-09	0.0013018935257188	0.0578345474216526	0.0081487214646797	0.9327148320026124	0.9327148320026124	Spe
PD	Pbre1_13G194800	Pbre1_13G195400	Prupe.1G232600.1	0.427769	0.754144	0.5672245618873849	Neofunctionalization(Child)	0.0167799049809306	1.2185271976472298e-05	0.7488165207504738	0.2322932040026087	0.0020981849940104	0.7488165207504738	Neo(C)
PD	Pbre1_13G195200	Pbre1_13G195600	Prupe.1G232400.1	0.779284	0.967606	0.805373261430789	Neofunctionalization(Child)	1.8553065141591398e-07	1.5192151309397332e-17	0.9993484341749188	0.0001305146206221	0.0005208656738073	0.9993484341749188	Neo(C)
PD	Pbre1_13G195800	Pbre1_13G196600	Prupe.1G232300.1	0.119207	0.278537	0.4279754574796167	Neofunctionalization(Parent)	0.2461180505993497	0.7536402492356402	5.584013089802124e-06	0.00023401814954	2.0980023801144628e-06	0.7536402492356402	Neo(P)
PD	Pbre1_13G201800	Pbre1_13G202200	Prupe.1G226900.1	0.111231	0.7821	0.1422209436133486	Neofunctionalization(Child)	0.0002126611935014	8.11179213041704e-05	0.6781770848327353	0.3215282171139305	9.189385284183792e-07	0.6781770848327353	Neo(C)
PD	Pbre1_13G277800	Pbre1_13G278200	Prupe.1G124100.1	0.0791353	0.901749	0.0877575689022111	Neofunctionalization(Child)	4.544369479649496e-09	1.5043236612086641e-18	0.99999971336655	4.958629512297093e-09	2.7713045105469e-07	0.99999971336655	Neo(C)
PD	Pbre1_13G350000	Pbre1_13G350400	Prupe.1G032000.1	0.307015	0.434005	0.7073996843354339	Neofunctionalization(Child)	3.1437369542832326e-09	2.0932398164214202e-14	0.8469696929854036	0.0027339891798382	0.1502963146910002	0.8469696929854036	Neo(C)
PD	Pbre1_13G352800	Pbre1_13G353800	Prupe.1G033200.1	0.0171563	0.312287	0.0549376054718896	Conservation	0.986580362172782	2.3708640514755845e-05	0.0085986028675199	0.0003268702558708	0.0044704560633126	0.986580362172782	Con
PD	Pbre1_13G429400	Pbre1_13G429800	Prupe.1G086600.1	0.296978	0.438706	0.676940821415709	Conservation	0.9999897455453998	7.470954181742376e-06	2.4608266931766195e-06	2.6767431069201573e-07	5.499941451324268e-08	0.9999897455453998	Con
PD	Pbre1_13G463200	Pbre1_13G464200	Prupe.1G098900.1	0.0214443	0.459307	0.0466883805385069	Conservation	0.999999636339347	1.2859012354034351e-09	1.8341650073339855e-07	1.788222368285267e-07	1.3601418828505948e-10	0.999999636339347	Con
PD	Pbre1_13G465200	Pbre1_13G466000	Prupe.1G098200.1	0.00644397	2.11061	0.0030531315591227	Neofunctionalization(Child)	2.19687959328071e-09	1.3657387877947025e-15	0.999999896796152	1.0085827711840143e-07	1.4869024155105067e-10	0.999999896796152	Neo(C)
PD	Pbre1_13G484800	Pbre1_13G485400	Prupe.1G006100.1	0.0232613	0.303772	0.0765748653595459	Neofunctionalization(Child)	4.3792739262827633e-07	6.3847080641100665e-12	0.9996791971585196	7.458998788016528e-05	0.000245774919823	0.9996791971585196	Neo(C)
PD	Pbre1_14G009600	Pbre1_14G010000	Prupe.7G008300.1	0.0462728	0.397854	0.1163059815912369	Specialization	1.895971679497029e-07	4.849155024881611e-10	0.0059151379042249	0.0149017318922517	0.9791829401214398	0.9791829401214398	Spe
PD	Pbre1_14G015200	Pbre1_14G015600	Prupe.7G015100.1	0.117739	1.30001	0.0905677648633472	Neofunctionalization(Child)	8.06412563992164e-05	8.364492627256772e-10	0.9974601863178678	0.0024591692795728	2.309710833221923e-09	0.9974601863178678	Neo(C)
PD	Pbre1_14G023000	Pbre1_14G023400	Prupe.7G119400.1	0.195699	3.75214	0.0521566359464199	Neofunctionalization(Child)	1.060936164714893e-09	5.325784243649831e-21	0.999999997967182	9.015900681877979e-10	7.029176645042882e-11	0.999999997967182	Neo(C)
PD	Pbre1_14G080600	Pbre1_14G081400	Prupe.7G087600.1	0.47246	0.225992	2.090604977167333	Conservation	0.9995628899462404	0.000390625685635	6.124351281626904e-06	3.386275434101858e-05	6.497262501833913e-06	0.9995628899462404	Con
PD	Pbre1_14G080600	Pbre1_14G081600	Prupe.7G087600.1	0.785131	0.225992	3.474153952352296	Neofunctionalization(Parent)	0.0412346365404256	0.9587641594967774	1.5717304790140763e-11	1.124477211284516e-06	7.946986827505823e-08	0.9587641594967774	Neo(P)
PD	Pbre1_14G098600	Pbre1_14G099000	Prupe.7G079300.1	0.0745703	0.603307	0.123602577129057	Neofunctionalization(Parent)	4.883954702788516e-05	0.9998360877661469	7.820455949987196e-06	0.0001072120321025	4.019877295801659e-08	0.9998360877661469	Neo(P)
PD	Pbre1_14G107600	Pbre1_14G108000	Prupe.7G072600.1	0.087093	0.945029	0.0921590765997657	Conservation	0.5577971466074045	0.0743280657508545	0.3668468300957425	0.0004294521072232	0.0005985054387751	0.5577971466074045	Con
PD	Pbre1_14G107800	Pbre1_14G108200	Prupe.7G072500.1	0.148686	0.212085	0.7010679680316855	Conservation	0.995086095734516	0.0010728143489819	0.000457537741732	0.0027899416253299	0.0005936105494401	0.995086095734516	Con
PD	Pbre1_14G148400	Pbre1_14G148800	Prupe.7G045000.1	0.167028	0.996809	0.1675626925519332	Subfunctionalization	0.1622651056973432	0.2164590271103	0.0009876483918709	0.6145219952968939	0.0057662235035919	0.6145219952968939	Sub
PD	Pbre1_14G159000	Pbre1_14G160000	Prupe.7G034500.1	0.701653	0.361375	1.9416202006226215	Subfunctionalization	2.56684125852413e-14	0.0002670595422416	0.0004910925620211	0.6049879957769873	0.3942538521187242	0.6049879957769873	Sub
PD	Pbre1_14G199800	Pbre1_14G200200	Prupe.5G103800.1	0.701457	0.562609	1.246793065877012	Neofunctionalization(Child)	5.226650075126802e-05	2.833400037087533e-07	0.9999014475923528	1.6643771198952514e-05	2.935879569339816e-05	0.9999014475923528	Neo(C)
PD	Pbre1_14G201400	Pbre1_14G201800	Prupe.5G104100.1	0.0798227	0.631329	0.1264359787052392	Subfunctionalization	0.0193567081500253	0.0031082481974093	0.0819411125381448	0.4936167662643231	0.4019771648500974	0.4936167662643231	Sub
PD	Pbre1_14G307600	Pbre1_14G308400	Prupe.5G161700.1	0.348322	0.75431	0.4617756625260171	Neofunctionalization(Child)	0.0446436552787011	6.435936293710977e-08	0.9335931683192874	0.0169636520470127	0.0047994599956357	0.9335931683192874	Neo(C)
PD	Pbre1_14G324600	Pbre1_14G325000	Prupe.5G168500.1	0.023301	0.21609	0.1078300708038317	Neofunctionalization(Child)	2.4161891100951005e-05	2.1985035957514488e-08	0.9983226149454736	0.0016532011783837	5.5907028953235e-15	0.9983226149454736	Neo(C)
PD	Pbre1_14G364800	Pbre1_14G365400	Prupe.5G193000.1	0.0307242	0.287183	0.1069847449187451	Subfunctionalization	7.519283768270461e-07	1.4113146054529431e-05	0.0047862462747579	0.995198888645784	5.026914958076111e-12	0.995198888645784	Sub
PD	Pbre1_14G364800	Pbre1_14G365600	Prupe.5G193000.1	0.32749	0.287183	1.1403530153247232	Neofunctionalization(Child)	1.8008657314900878e-14	1.4211025202861074e-25	0.9961755822584586	1.577376355454751e-05	0.003808643977969	0.9961755822584586	Neo(C)
PD	Pbre1_14G364800	Pbre1_14G365800	Prupe.5G193000.1	0.0103612	0.287183	0.0360787372511604	Neofunctionalization(Child)	1.8015078853383705e-12	1.2966372075942922e-23	0.9988639894553633	4.456094388765535e-05	0.0010914495989478	0.9988639894553633	Neo(C)
PD	Pbre1_14G365000	Pbre1_14G366000	Prupe.5G193100.1	0.00350433	0.275644	0.0127132460710191	Specialization	0.0555498715244821	0.0017958978230718	0.0095857012318867	0.0063139167416948	0.9267546126788644	0.9267546126788644	Spe
PD	Pbre1_14G377000	Pbre1_14G377400	Prupe.5G199900.1	0.153954	0.37883	0.4063933690573608	Subfunctionalization	0.0001835320887512	0.0097278585367969	3.0445181707054533e-07	0.9897989639152472	0.0002893410073874	0.9897989639152472	Sub
PD	Pbre1_14G406600	Pbre1_14G407000	Prupe.5G218500.1	0.0220091	0.906699	0.0242738769977688	Subfunctionalization	0.0671044324068379	0.0677625996190689	0.0014964133604847	0.6671808589205656	0.1964556956930429	0.6671808589205656	Sub
PD	Pbre1_14G406600	Pbre1_14G407600	Prupe.5G218500.1	0.263464	0.906699	0.2905749317028032	Subfunctionalization	5.49333886353099e-06	1.0572098109991849e-06	4.0716648720624254e-10	0.9999934490223784	2.178047736013982e-11	0.9999934490223784	Sub
PD	Pbre1_14G406800	Pbre1_14G407800	Prupe.5G218600.1	0.369208	0.532538	0.6932988819577195	Subfunctionalization	0.0603620678812639	0.0001429579015757	0.0015340626239748	0.9379517506352526	9.160957932891923e-06	0.9379517506352526	Sub
PD	Pbre1_14G412000	Pbre1_14G412800	Prupe.5G220000.1	0.133739	0.307098	0.4354929045451289	Conservation	0.926096474415118	0.0360097027911392	0.0181764688935279	0.0197010492701136	1.6304630101216614e-05	0.926096474415118	Con
PD	Pbre1_14G445600	Pbre1_14G446000	Prupe.5G240600.1	0.1237	0.329687	0.375204360499504	Conservation	0.8841192111308056	0.0083851375846142	0.0099861537262834	0.0972428166960453	0.0002666808622512	0.8841192111308056	Con
PD	Pbre1_14G445800	Pbre1_14G446200	Prupe.5G240700.1	0.062361	0.642159	0.097111463048871	Conservation	0.957621540528342	0.0272970178814197	0.0150809365410617	5.0130910687685686e-08	4.549182659251323e-07	0.957621540528342	Con
PD	Pbre1_15G030400	Pbre1_15G030800	Prupe.1G370400.1	0.124157	0.329893	0.3763553637088389	Conservation	0.7187323163003813	0.0052816379201457	0.2740341516286124	0.0008306338314369	0.0011212603194235	0.7187323163003813	Con
PD	Pbre1_15G030600	Pbre1_15G031000	Prupe.1G370500.1	0.0851124	0.394989	0.2154804311006129	Conservation	0.7668019148642673	0.185200446340152	0.0038312310060125	0.0155173314369517	0.0286490763526164	0.7668019148642673	Con
PD	Pbre1_15G066000	Pbre1_15G066600	Prupe.1G388500.1	0.58263	0.360769	1.6149669178892865	Conservation	0.9670962247214078	0.002034047428951	0.0250472556446123	1.9429875134058387e-05	0.0058030423298949	0.9670962247214078	Con
PD	Pbre1_15G066000	Pbre1_15G066800	Prupe.1G388500.1	0.583649	0.360769	1.6177914399518805	Conservation	0.6408402846823095	0.3054576371289701	0.0008294890843294	0.0035205563506445	0.0493520327537462	0.6408402846823095	Con
PD	Pbre1_15G082200	Pbre1_15G082800	Prupe.1G398900.1	0.0420812	0.756435	0.0556309530891616	Subfunctionalization	0.0659343678505792	0.0031637720896975	0.0010129698708474	0.9298888177484902	7.244038552844718e-08	0.9298888177484902	Sub
PD	Pbre1_15G086600	Pbre1_15G087800	Prupe.1G401300.1	0.195812	0.516384	0.3791984259775671	Conservation	0.6175259289752993	0.0061613271978646	0.2343355127732129	0.1274346435696456	0.0145425874839772	0.6175259289752993	Con
PD	Pbre1_15G087200	Pbre1_15G088200	Prupe.1G401500.1	0.516243	0.586675	0.8799471598414796	Subfunctionalization	0.0018412461295988	0.0003237750665581	0.0023141129976946	0.9955189223205244	1.943485624139967e-06	0.9955189223205244	Sub
PD	Pbre1_15G087400	Pbre1_15G088400	Prupe.1G401600.1	0.473959	0.38117	1.2434320644331929	Conservation	0.8190108993719194	0.1061016577105799	0.0653118101341021	0.0006306872606135	0.0089449455227849	0.8190108993719194	Con
PD	Pbre1_15G089800	Pbre1_15G090400	Prupe.1G402500.1	0.121062	0.269672	0.4489231362544127	Subfunctionalization	0.0290954590790445	0.000684914373359	0.0444304401452385	0.9159092248636174	0.0098799615387404	0.9159092248636174	Sub
PD	Pbre1_15G104200	Pbre1_15G104600	Prupe.1G409800.1	1.04872	0.8931	1.1742470048146905	Conservation	0.9097367091008184	0.0012717695535155	0.0003736006310636	0.0794566320394934	0.009161288675109	0.9097367091008184	Con
PD	Pbre1_15G106000	Pbre1_15G106800	Prupe.1G410800.1	0.184808	0.404828	0.4565099252028021	Conservation	0.9999985152711156	7.467392074388914e-09	3.8021405783137765e-07	7.478981561142065e-09	1.0895684526735329e-06	0.9999985152711156	Con
PD	Pbre1_15G127200	Pbre1_15G127800	Prupe.1G422800.1	0.0203758	0.38058	0.0535388091859792	Subfunctionalization	1.945744927296319e-05	1.1184166514573656e-08	2.1148435825120042e-07	0.9999801902300496	1.2965215284960226e-07	0.9999801902300496	Sub
PD	Pbre1_15G171800	Pbre1_15G172600	Prupe.1G450000.1	0.0546781	0.642802	0.0850621186617341	Subfunctionalization	1.6150795009145275e-20	4.602315356408737e-26	3.4540877564854686e-21	1.0	1.5008346337519113e-21	1.0	Sub
PD	Pbre1_15G257600	Pbre1_15G258000	Prupe.7G269000.1	0.0507259	0.687587	0.0737737915347439	Conservation	0.6021085030934357	0.0002825834675495	0.3306880853214244	0.0562701560301414	0.010650672087449	0.6021085030934357	Con
PD	Pbre1_15G298000	Pbre1_15G298800	Prupe.7G248700.1	0.0702356	0.315872	0.2223546246580893	Neofunctionalization(Child)	0.0217639452797994	2.133482025914128e-05	0.9729114396715844	0.0050602339203885	0.0002430463079682	0.9729114396715844	Neo(C)
PD	Pbre1_15G307200	Pbre1_15G307800	Prupe.7G243800.1	0.0117676	0.52283	0.0225075072203201	Subfunctionalization	0.0119232702793883	0.0001022048642078	0.000249222034158	0.9877253028218664	3.792850507970321e-13	0.9877253028218664	Sub
PD	Pbre1_15G311200	Pbre1_15G311600	Prupe.7G241900.1	2.51937	1.66362	1.5143903054784145	Subfunctionalization	0.0531894678150328	0.0006448716084395	0.0093470811532877	0.9368185794229352	3.0470349574960786e-13	0.9368185794229352	Sub
PD	Pbre1_15G351600	Pbre1_15G352000	Prupe.7G221200.1	0.741486	0.425902	1.7409779714582228	Conservation	0.951647679579487	0.0061576095718221	0.0396690635082417	0.0005635188740845	0.0019621284663645	0.951647679579487	Con
PD	Pbre1_15G351600	Pbre1_15G352200	Prupe.7G221200.1	0.802179	0.425902	1.8834825851956556	Conservation	0.945686621755787	0.0039771728657464	0.0124402444480098	0.0378919542489881	4.006681468432682e-06	0.945686621755787	Con
